Time(Hours);EntityID;ObjectName;ProcessID;StepName;Action
0.105350051831078;DefaultEntity.226;Verificador1_M4;28.PerformProcessingTask;[Consume] TaskMaterials;Object 'DefaultEntity.226' checking availability to consume '5' unit(s) of material 'Mesa4Papeletas1' of lot ID '<unspecified>' at inventory site 'Verificador1_M4'.
0.105350051831078;DefaultEntity.226;Verificador1_M4;28.PerformProcessingTask;[Consume] TaskMaterials;Object 'DefaultEntity.226' found '780' currently available unit(s) of material 'Mesa4Papeletas1' of lot ID '<unspecified>' at inventory site 'Verificador1_M4'.
0.105350051831078;--;--;--;--;Inventory site 'Verificador1_M4' selecting object 'DefaultEntity.226' waiting at rank '1' in allocation queue for material 'Mesa4Papeletas1'.
0.105350051831078;DefaultEntity.226;Verificador1_M4;28.PerformProcessingTask;[Consume] TaskMaterials;Object 'DefaultEntity.226' consuming '5' unit(s) of material 'Mesa4Papeletas1' of lot ID '<unspecified>' at inventory site 'Verificador1_M4'.
0.105350051831078;DefaultEntity.226;Verificador1_M4;28.PerformProcessingTask;[Decide] IfProcessTypeSpecificTime;Token branching on condition 'ProcessingTasks.TaskProcessType==Enum.TaskProcessType.SpecificTime'.
0.105350051831078;DefaultEntity.226;Verificador1_M4;28.PerformProcessingTask;[Decide] IfProcessTypeSpecificTime;Token sent to 'True' exit.
0.105350051831078;DefaultEntity.226;Verificador1_M4;28.PerformProcessingTask;[Delay] ProcessingTime;Delaying token for '0.0333333333333333' Hours until time '0.138683385164411' Hours. Delay multiplier was '1'.
0.105967602660227;DefaultEntity.217;Path4;9.OnReachedEnd;[Begin];Process 'Path4.OnReachedEnd' execution started.
0.105967602660227;DefaultEntity.217;Path4;9.OnReachedEnd;[Transfer] FromPath;Entity 'DefaultEntity.217' transferring from '[EndOfLink] Path4' into node 'TransferNode1'.
0.105967602660227;DefaultEntity.217;TransferNode1;22.OnEntered;[Begin];Process 'TransferNode1.OnEntered' execution started.
0.105967602660227;DefaultEntity.217;TransferNode1;22.OnEntered;[Fire] EnteredEvent;Firing event 'TransferNode1.Entered'.
0.105967602660227;DefaultEntity.217;TransferNode1;22.OnEntered;[Transfer] ToOutboundLink;Entity 'DefaultEntity.217' transferring from '[Node] TransferNode1' onto link 'Path6'.
0.105967602660227;DefaultEntity.217;Path6;26.OnEntered;[Begin];Process 'Path6.OnEntered' execution started.
0.105967602660227;DefaultEntity.217;Path6;26.OnEntered;[Assign] EntityMovementRate;Assigning state variable 'DefaultEntity.217.Movement.Rate' the value '5040' Meters per Hour. Previous value was '5040' Meters per Hour.
0.105967602660227;DefaultEntity.217;Path6;26.OnEntered;[EndTransfer] OntoPath;Entity 'DefaultEntity.217' ending transfer onto link 'Path6'.
0.105967602660227;DefaultEntity.217;Path6;26.OnEntered;[End];Process 'Path6.OnEntered' execution ended.
0.105967602660227;DefaultEntity.217;Path4;9.OnReachedEnd;[End];Process 'Path4.OnReachedEnd' execution ended.
0.105967602660227;DefaultEntity.217;TransferNode1;22.OnEntered;[End];Process 'TransferNode1.OnEntered' execution ended.
0.106048068282039;DefaultEntity.218;Atril_M5;4.OnEnteredProcessing;[Transfer] ToOutputBuffer;Entity 'DefaultEntity.218' transferring from '[Station] Atril_M5.Processing' into station 'Atril_M5.OutputBuffer'.
0.106048068282039;DefaultEntity.218;Atril_M5;22.OnEnteredOutputBuffer;[Begin];Process 'Atril_M5.OnEnteredOutputBuffer' execution started.
0.106048068282039;DefaultEntity.218;Atril_M5;22.OnEnteredOutputBuffer;[EndTransfer] IntoOutputBuffer;Entity 'DefaultEntity.218' ending transfer into station 'Atril_M5.OutputBuffer'.
0.106048068282039;DefaultEntity.218;Atril_M5;22.OnEnteredOutputBuffer;[Release] Server;Object 'DefaultEntity.218' attempting to release '1' resource(s) of resource type '[ParentObject] Atril_M5'.
0.106048068282039;DefaultEntity.218;Atril_M5;22.OnEnteredOutputBuffer;[Release] Server;Object 'DefaultEntity.218' released '1' capacity unit(s) of resource 'Atril_M5'.
0.106048068282039;DefaultEntity.218;Atril_M5;22.OnEnteredOutputBuffer;[Transfer] ToOutputNode;Entity 'DefaultEntity.218' transferring from '[Station] Atril_M5.OutputBuffer' into node 'Output@Atril_M5'.
0.106048068282039;DefaultEntity.218;Output@Atril_M5;9.OnEnteredFromAssociatedObject;[Begin];Process 'Output@Atril_M5.OnEnteredFromAssociatedObject' execution started.
0.106048068282039;DefaultEntity.218;Output@Atril_M5;9.OnEnteredFromAssociatedObject;[Fire] EnteredEvent;Firing event 'Output@Atril_M5.Entered'.
0.106048068282039;DefaultEntity.218;Output@Atril_M5;9.OnEnteredFromAssociatedObject;[Transfer] ToOutboundLink;Entity 'DefaultEntity.218' transferring from '[Node] Output@Atril_M5' onto link 'Path3_4'.
0.106048068282039;DefaultEntity.218;Path3_4;26.OnEntered;[Begin];Process 'Path3_4.OnEntered' execution started.
0.106048068282039;DefaultEntity.218;Path3_4;26.OnEntered;[Assign] EntityMovementRate;Assigning state variable 'DefaultEntity.218.Movement.Rate' the value '5040' Meters per Hour. Previous value was '5040' Meters per Hour.
0.106048068282039;DefaultEntity.218;Path3_4;26.OnEntered;[EndTransfer] OntoPath;Entity 'DefaultEntity.218' ending transfer onto link 'Path3_4'.
0.106048068282039;DefaultEntity.218;Path3_4;26.OnEntered;[End];Process 'Path3_4.OnEntered' execution ended.
0.106048068282039;DefaultEntity.218;Atril_M5;4.OnEnteredProcessing;[End];Process 'Atril_M5.OnEnteredProcessing' execution ended.
0.106048068282039;DefaultEntity.218;Atril_M5;22.OnEnteredOutputBuffer;[End];Process 'Atril_M5.OnEnteredOutputBuffer' execution ended.
0.106048068282039;DefaultEntity.218;Output@Atril_M5;9.OnEnteredFromAssociatedObject;[End];Process 'Output@Atril_M5.OnEnteredFromAssociatedObject' execution ended.
0.106301014615362;DefaultEntity.217;TransferNode1;9.OnExited;[Begin];Process 'TransferNode1.OnExited' execution started.
0.106301014615362;DefaultEntity.217;TransferNode1;9.OnExited;[Fire] ExitedEvent;Firing event 'TransferNode1.Exited'.
0.106301014615362;DefaultEntity.217;TransferNode1;9.OnExited;[End];Process 'TransferNode1.OnExited' execution ended.
0.106381480237173;DefaultEntity.218;Output@Atril_M5;9.OnExited;[Begin];Process 'Output@Atril_M5.OnExited' execution started.
0.106381480237173;DefaultEntity.218;Output@Atril_M5;9.OnExited;[Fire] ExitedEvent;Firing event 'Output@Atril_M5.Exited'.
0.106381480237173;DefaultEntity.218;Output@Atril_M5;9.OnExited;[End];Process 'Output@Atril_M5.OnExited' execution ended.
0.106959666152291;DefaultEntity.217;Path6;9.OnReachedEnd;[Begin];Process 'Path6.OnReachedEnd' execution started.
0.106959666152291;DefaultEntity.217;Path6;9.OnReachedEnd;[Transfer] FromPath;Entity 'DefaultEntity.217' transferring from '[EndOfLink] Path6' into node 'Input@Firma2_M1'.
0.106959666152291;DefaultEntity.217;Input@Firma2_M1;22.OnEnteredToAssociatedObject;[Begin];Process 'Input@Firma2_M1.OnEnteredToAssociatedObject' execution started.
0.106959666152291;DefaultEntity.217;Input@Firma2_M1;22.OnEnteredToAssociatedObject;[Fire] EnteredEvent;Firing event 'Input@Firma2_M1.Entered'.
0.106959666152291;DefaultEntity.217;Input@Firma2_M1;22.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'DefaultEntity.217' transferring from '[Node] Input@Firma2_M1' into object 'Firma2_M1'.
0.106959666152291;DefaultEntity.217;Input@Firma2_M1;22.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'DefaultEntity.217' transferring from '[Node] Input@Firma2_M1' into station 'Firma2_M1.InputBuffer'.
0.106959666152291;DefaultEntity.217;Firma2_M1;4.OnEnteredInputBuffer;[Begin];Process 'Firma2_M1.OnEnteredInputBuffer' execution started.
0.106959666152291;DefaultEntity.217;Firma2_M1;4.OnEnteredInputBuffer;[EndTransfer] IntoInputBuffer;Entity 'DefaultEntity.217' ending transfer into station 'Firma2_M1.InputBuffer'.
0.106959666152291;DefaultEntity.217;Input@Firma2_M1;26.OnExited;[Begin];Process 'Input@Firma2_M1.OnExited' execution started.
0.106959666152291;DefaultEntity.217;Input@Firma2_M1;26.OnExited;[Fire] ExitedEvent;Firing event 'Input@Firma2_M1.Exited'.
0.106959666152291;DefaultEntity.217;Input@Firma2_M1;26.OnExited;[End];Process 'Input@Firma2_M1.OnExited' execution ended.
0.106959666152291;DefaultEntity.217;Firma2_M1;4.OnEnteredInputBuffer;[Seize] Server;Object 'DefaultEntity.217' waiting to seize '1' resource(s) of resource type '[ParentObject] Firma2_M1'.
0.106959666152291;DefaultEntity.217;Path6;9.OnReachedEnd;[End];Process 'Path6.OnReachedEnd' execution ended.
0.106959666152291;DefaultEntity.217;Input@Firma2_M1;22.OnEnteredToAssociatedObject;[End];Process 'Input@Firma2_M1.OnEnteredToAssociatedObject' execution ended.
0.106959666152291;--;--;--;--;Resource 'Firma2_M1' checking allocation queue which contains '1' item(s).
0.106959666152291;DefaultEntity.217;Firma2_M1;4.OnEnteredInputBuffer;[Seize] Server;Object 'DefaultEntity.217' checking availability to seize '1' resource(s) of resource type '[ParentObject] Firma2_M1'.
0.106959666152291;DefaultEntity.217;Firma2_M1;4.OnEnteredInputBuffer;[Seize] Server;Object 'DefaultEntity.217' found '1' currently available resource(s) of resource type '[ParentObject] Firma2_M1'.
0.106959666152291;--;--;--;--;Resource 'Firma2_M1' selecting object 'DefaultEntity.217' waiting at rank '1' in allocation queue.
0.106959666152291;DefaultEntity.217;Firma2_M1;4.OnEnteredInputBuffer;[Seize] Server;Object 'DefaultEntity.217' seized '1' capacity unit(s) of resource 'Firma2_M1'.
0.106959666152291;DefaultEntity.217;Firma2_M1;4.OnEnteredInputBuffer;[Seize] Server;Object 'DefaultEntity.217' completed seize of '1' resource(s) of resource type '[ParentObject] Firma2_M1'.
0.106959666152291;DefaultEntity.217;Firma2_M1;4.OnEnteredInputBuffer;[Transfer] ToProcessing;Entity 'DefaultEntity.217' transferring from '[Station] Firma2_M1.InputBuffer' into station 'Firma2_M1.Processing'.
0.106959666152291;DefaultEntity.217;Firma2_M1;22.OnEnteredProcessing;[Begin];Process 'Firma2_M1.OnEnteredProcessing' execution started.
0.106959666152291;DefaultEntity.217;Firma2_M1;22.OnEnteredProcessing;[EndTransfer] IntoProcessing;Entity 'DefaultEntity.217' ending transfer into station 'Firma2_M1.Processing'.
0.106959666152291;DefaultEntity.217;Firma2_M1;22.OnEnteredProcessing;[Decide] IfProcessTypeSpecificTime;Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
0.106959666152291;DefaultEntity.217;Firma2_M1;22.OnEnteredProcessing;[Decide] IfProcessTypeSpecificTime;Token sent to 'True' exit.
0.106959666152291;DefaultEntity.217;Firma2_M1;22.OnEnteredProcessing;[Delay] ProcessingTime;Delaying token for '0.00393256004789787' Hours until time '0.110892226200189' Hours. Delay multiplier was '1'.
0.106959666152291;DefaultEntity.217;Firma2_M1;4.OnEnteredInputBuffer;[End];Process 'Firma2_M1.OnEnteredInputBuffer' execution ended.
0.10709229044582;DefaultEntity.215;Atril_M3;13.OnEnteredProcessing;[Transfer] ToOutputBuffer;Entity 'DefaultEntity.215' transferring from '[Station] Atril_M3.Processing' into station 'Atril_M3.OutputBuffer'.
0.10709229044582;DefaultEntity.215;Atril_M3;4.OnEnteredOutputBuffer;[Begin];Process 'Atril_M3.OnEnteredOutputBuffer' execution started.
0.10709229044582;DefaultEntity.215;Atril_M3;4.OnEnteredOutputBuffer;[EndTransfer] IntoOutputBuffer;Entity 'DefaultEntity.215' ending transfer into station 'Atril_M3.OutputBuffer'.
0.10709229044582;DefaultEntity.215;Atril_M3;4.OnEnteredOutputBuffer;[Release] Server;Object 'DefaultEntity.215' attempting to release '1' resource(s) of resource type '[ParentObject] Atril_M3'.
0.10709229044582;DefaultEntity.215;Atril_M3;4.OnEnteredOutputBuffer;[Release] Server;Object 'DefaultEntity.215' released '1' capacity unit(s) of resource 'Atril_M3'.
0.10709229044582;DefaultEntity.215;Atril_M3;4.OnEnteredOutputBuffer;[Transfer] ToOutputNode;Entity 'DefaultEntity.215' transferring from '[Station] Atril_M3.OutputBuffer' into node 'Output@Atril_M3'.
0.10709229044582;DefaultEntity.215;Output@Atril_M3;9.OnEnteredFromAssociatedObject;[Begin];Process 'Output@Atril_M3.OnEnteredFromAssociatedObject' execution started.
0.10709229044582;DefaultEntity.215;Output@Atril_M3;9.OnEnteredFromAssociatedObject;[Fire] EnteredEvent;Firing event 'Output@Atril_M3.Entered'.
0.10709229044582;DefaultEntity.215;Output@Atril_M3;9.OnEnteredFromAssociatedObject;[Transfer] ToOutboundLink;Entity 'DefaultEntity.215' transferring from '[Node] Output@Atril_M3' onto link 'Path3_2'.
0.10709229044582;DefaultEntity.215;Path3_2;26.OnEntered;[Begin];Process 'Path3_2.OnEntered' execution started.
0.10709229044582;DefaultEntity.215;Path3_2;26.OnEntered;[Assign] EntityMovementRate;Assigning state variable 'DefaultEntity.215.Movement.Rate' the value '5040' Meters per Hour. Previous value was '5040' Meters per Hour.
0.10709229044582;DefaultEntity.215;Path3_2;26.OnEntered;[EndTransfer] OntoPath;Entity 'DefaultEntity.215' ending transfer onto link 'Path3_2'.
0.10709229044582;DefaultEntity.215;Path3_2;26.OnEntered;[End];Process 'Path3_2.OnEntered' execution ended.
0.10709229044582;DefaultEntity.215;Atril_M3;13.OnEnteredProcessing;[End];Process 'Atril_M3.OnEnteredProcessing' execution ended.
0.10709229044582;DefaultEntity.215;Atril_M3;4.OnEnteredOutputBuffer;[End];Process 'Atril_M3.OnEnteredOutputBuffer' execution ended.
0.10709229044582;DefaultEntity.215;Output@Atril_M3;9.OnEnteredFromAssociatedObject;[End];Process 'Output@Atril_M3.OnEnteredFromAssociatedObject' execution ended.
0.10726310305604;DefaultEntity.216;Firma2_M5;1.OnEnteredProcessing;[Transfer] ToOutputBuffer;Entity 'DefaultEntity.216' transferring from '[Station] Firma2_M5.Processing' into station 'Firma2_M5.OutputBuffer'.
0.10726310305604;DefaultEntity.216;Firma2_M5;9.OnEnteredOutputBuffer;[Begin];Process 'Firma2_M5.OnEnteredOutputBuffer' execution started.
0.10726310305604;DefaultEntity.216;Firma2_M5;9.OnEnteredOutputBuffer;[EndTransfer] IntoOutputBuffer;Entity 'DefaultEntity.216' ending transfer into station 'Firma2_M5.OutputBuffer'.
0.10726310305604;DefaultEntity.216;Firma2_M5;9.OnEnteredOutputBuffer;[Release] Server;Object 'DefaultEntity.216' attempting to release '1' resource(s) of resource type '[ParentObject] Firma2_M5'.
0.10726310305604;DefaultEntity.216;Firma2_M5;9.OnEnteredOutputBuffer;[Release] Server;Object 'DefaultEntity.216' released '1' capacity unit(s) of resource 'Firma2_M5'.
0.10726310305604;DefaultEntity.216;Firma2_M5;9.OnEnteredOutputBuffer;[Transfer] ToOutputNode;Entity 'DefaultEntity.216' transferring from '[Station] Firma2_M5.OutputBuffer' into node 'Output@Firma2_M5'.
0.10726310305604;DefaultEntity.216;Output@Firma2_M5;4.OnEnteredFromAssociatedObject;[Begin];Process 'Output@Firma2_M5.OnEnteredFromAssociatedObject' execution started.
0.10726310305604;DefaultEntity.216;Output@Firma2_M5;4.OnEnteredFromAssociatedObject;[Fire] EnteredEvent;Firing event 'Output@Firma2_M5.Entered'.
0.10726310305604;DefaultEntity.216;Output@Firma2_M5;4.OnEnteredFromAssociatedObject;[Transfer] ToOutboundLink;Entity 'DefaultEntity.216' transferring from '[Node] Output@Firma2_M5' onto link 'Path34'.
0.10726310305604;DefaultEntity.216;Path34;13.OnEntered;[Begin];Process 'Path34.OnEntered' execution started.
0.10726310305604;DefaultEntity.216;Path34;13.OnEntered;[Assign] EntityMovementRate;Assigning state variable 'DefaultEntity.216.Movement.Rate' the value '5040' Meters per Hour. Previous value was '5040' Meters per Hour.
0.10726310305604;DefaultEntity.216;Path34;13.OnEntered;[EndTransfer] OntoPath;Entity 'DefaultEntity.216' ending transfer onto link 'Path34'.
0.10726310305604;DefaultEntity.216;Path34;13.OnEntered;[End];Process 'Path34.OnEntered' execution ended.
0.10726310305604;DefaultEntity.216;Firma2_M5;1.OnEnteredProcessing;[End];Process 'Firma2_M5.OnEnteredProcessing' execution ended.
0.10726310305604;DefaultEntity.216;Firma2_M5;9.OnEnteredOutputBuffer;[End];Process 'Firma2_M5.OnEnteredOutputBuffer' execution ended.
0.10726310305604;DefaultEntity.216;Output@Firma2_M5;4.OnEnteredFromAssociatedObject;[End];Process 'Output@Firma2_M5.OnEnteredFromAssociatedObject' execution ended.
0.107337750821721;DefaultEntity.218;Path3_4;4.OnReachedEnd;[Begin];Process 'Path3_4.OnReachedEnd' execution started.
0.107337750821721;DefaultEntity.218;Path3_4;4.OnReachedEnd;[Transfer] FromPath;Entity 'DefaultEntity.218' transferring from '[EndOfLink] Path3_4' into node 'Input@Presidente_M5'.
0.107337750821721;DefaultEntity.218;Input@Presidente_M5;9.OnEnteredToAssociatedObject;[Begin];Process 'Input@Presidente_M5.OnEnteredToAssociatedObject' execution started.
0.107337750821721;DefaultEntity.218;Input@Presidente_M5;9.OnEnteredToAssociatedObject;[Fire] EnteredEvent;Firing event 'Input@Presidente_M5.Entered'.
0.107337750821721;DefaultEntity.218;Input@Presidente_M5;9.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'DefaultEntity.218' transferring from '[Node] Input@Presidente_M5' into object 'Presidente_M5'.
0.107337750821721;DefaultEntity.218;Input@Presidente_M5;9.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'DefaultEntity.218' transferring from '[Node] Input@Presidente_M5' into station 'Presidente_M5.InputBuffer'.
0.107337750821721;DefaultEntity.218;Presidente_M5;1.OnEnteredInputBuffer;[Begin];Process 'Presidente_M5.OnEnteredInputBuffer' execution started.
0.107337750821721;DefaultEntity.218;Presidente_M5;1.OnEnteredInputBuffer;[EndTransfer] IntoInputBuffer;Entity 'DefaultEntity.218' ending transfer into station 'Presidente_M5.InputBuffer'.
0.107337750821721;DefaultEntity.218;Input@Presidente_M5;13.OnExited;[Begin];Process 'Input@Presidente_M5.OnExited' execution started.
0.107337750821721;DefaultEntity.218;Input@Presidente_M5;13.OnExited;[Fire] ExitedEvent;Firing event 'Input@Presidente_M5.Exited'.
